Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Q142,2N7002,SOT-23,115.69,-107.9,90.0,top
Q143,2N7002,SOT-23,119.49,-107.9,90.0,top
Q144,2N7002,SOT-23,123.29,-107.9,90.0,top
Q145,2N7002,SOT-23,69.08,-31.0,0.0,top
Q146,2N7002,SOT-23,92.09,-31.0,180.0,top
Q147,2N7002,SOT-23,101.09,-31.0,0.0,top
Q148,2N7002,SOT-23,124.09,-31.0,180.0,top
Q149,2N7002,SOT-23,133.09,-31.0,0.0,top
Q15,2N7002,SOT-23,69.09,-55.0,180.0,top
Q150,2N7002,SOT-23,156.09,-31.0,180.0,top
Q151,2N7002,SOT-23,165.09,-31.0,0.0,top
Q152,2N7002,SOT-23,188.09,-31.0,180.0,top
Q153,2N7002,SOT-23,201.6,-80.3,0.0,top
Q154,2N7002,SOT-23,201.6,-84.3,0.0,top
Q155,2N7002,SOT-23,201.6,-76.3,0.0,top
Q156,2N7002,SOT-23,201.6,-72.3,0.0,top
Q157,2N7002,SOT-23,201.6,-68.3,0.0,top
Q158,2N7002,SOT-23,201.6,-64.3,0.0,top
Q159,2N7002,SOT-23,201.6,-60.3,0.0,top
Q16,2N7002,SOT-23,73.39,-55.0,180.0,top
Q160,2N7002,SOT-23,201.6,-56.3,0.0,top
Q17,2N7002,SOT-23,105.39,-81.6,180.0,top
Q18,2N7002,SOT-23,105.39,-77.8,180.0,top
Q19,2N7002,SOT-23,105.39,-74.0,180.0,top
Q2,2N7002,SOT-23,73.39,-81.6,180.0,top
Q20,2N7002,SOT-23,105.39,-70.2,180.0,top
Q21,2N7002,SOT-23,105.39,-66.4,180.0,top
Q22,2N7002,SOT-23,105.39,-62.6,180.0,top
Q23,2N7002,SOT-23,105.39,-58.8,180.0,top
Q24,2N7002,SOT-23,105.39,-55.0,180.0,top
Q25,2N7002,SOT-23,101.09,-81.6,180.0,top
Q26,2N7002,SOT-23,101.09,-77.8,180.0,top
Q27,2N7002,SOT-23,101.09,-74.0,180.0,top
Q28,2N7002,SOT-23,101.09,-70.2,180.0,top
Q29,2N7002,SOT-23,101.09,-66.4,180.0,top
Q3,2N7002,SOT-23,69.09,-77.8,180.0,top
Q30,2N7002,SOT-23,101.09,-62.6,180.0,top
Q31,2N7002,SOT-23,101.09,-58.8,180.0,top
Q32,2N7002,SOT-23,101.09,-55.0,180.0,top
Q33,2N7002,SOT-23,119.79,-81.6,0.0,top
Q34,2N7002,SOT-23,119.79,-77.8,0.0,top
Q35,2N7002,SOT-23,119.79,-74.0,0.0,top
Q36,2N7002,SOT-23,119.79,-70.2,0.0,top
Q37,2N7002,SOT-23,119.79,-66.4,0.0,top
Q38,2N7002,SOT-23,119.79,-62.6,0.0,top
Q39,2N7002,SOT-23,119.79,-58.8,0.0,top
Q4,2N7002,SOT-23,73.39,-77.8,180.0,top
Q40,2N7002,SOT-23,119.79,-55.0,0.0,top
Q41,2N7002,SOT-23,124.09,-81.6,0.0,top
Q42,2N7002,SOT-23,124.09,-77.8,0.0,top
Q43,2N7002,SOT-23,124.09,-74.0,0.0,top
Q44,2N7002,SOT-23,124.09,-70.2,0.0,top
Q45,2N7002,SOT-23,124.09,-66.4,0.0,top
Q46,2N7002,SOT-23,124.09,-62.6,0.0,top
Q47,2N7002,SOT-23,124.09,-58.8,0.0,top
Q48,2N7002,SOT-23,124.09,-55.0,0.0,top
Q49,2N7002,SOT-23,137.39,-81.6,180.0,top
Q5,2N7002,SOT-23,69.09,-74.0,180.0,top
Q50,2N7002,SOT-23,137.39,-77.8,180.0,top
Q51,2N7002,SOT-23,137.39,-74.0,180.0,top
Q52,2N7002,SOT-23,137.39,-70.2,180.0,top
Q53,2N7002,SOT-23,137.39,-66.4,180.0,top
Q54,2N7002,SOT-23,137.39,-62.6,180.0,top
Q55,2N7002,SOT-23,137.39,-58.8,180.0,top
Q56,2N7002,SOT-23,137.39,-55.0,180.0,top
Q57,2N7002,SOT-23,133.09,-81.6,180.0,top
Q58,2N7002,SOT-23,133.09,-77.8,180.0,top
Q59,2N7002,SOT-23,133.09,-74.0,180.0,top
Q6,2N7002,SOT-23,73.39,-74.0,180.0,top
Q60,2N7002,SOT-23,133.09,-70.2,180.0,top
Q61,2N7002,SOT-23,133.09,-66.4,180.0,top
Q62,2N7002,SOT-23,133.09,-62.6,180.0,top
Q63,2N7002,SOT-23,133.09,-58.8,180.0,top
Q64,2N7002,SOT-23,133.09,-55.0,180.0,top
Q65,2N7002,SOT-23,87.79,-81.6,0.0,top
Q66,2N7002,SOT-23,87.79,-77.8,0.0,top
Q67,2N7002,SOT-23,87.79,-74.0,0.0,top
Q68,2N7002,SOT-23,87.79,-70.2,0.0,top
Q69,2N7002,SOT-23,87.79,-66.4,0.0,top
Q7,2N7002,SOT-23,69.09,-70.2,180.0,top
Q70,2N7002,SOT-23,87.79,-62.6,0.0,top
Q71,2N7002,SOT-23,87.79,-58.8,0.0,top
Q72,2N7002,SOT-23,87.79,-55.0,0.0,top
Q73,2N7002,SOT-23,92.09,-81.6,0.0,top
Q74,2N7002,SOT-23,92.09,-77.8,0.0,top
Q75,2N7002,SOT-23,92.09,-74.0,0.0,top
Q76,2N7002,SOT-23,92.09,-70.2,0.0,top
Q77,2N7002,SOT-23,92.09,-66.4,0.0,top
Q78,2N7002,SOT-23,92.09,-62.6,0.0,top
Q79,2N7002,SOT-23,92.09,-58.8,0.0,top
Q8,2N7002,SOT-23,73.39,-70.2,180.0,top
Q80,2N7002,SOT-23,92.09,-55.0,0.0,top
Q81,2N7002,SOT-23,151.79,-81.6,0.0,top
Q82,2N7002,SOT-23,151.79,-77.8,0.0,top
Q83,2N7002,SOT-23,151.79,-74.0,0.0,top
Q84,2N7002,SOT-23,151.79,-70.2,0.0,top
Q85,2N7002,SOT-23,151.79,-66.4,0.0,top
Q86,2N7002,SOT-23,151.79,-62.6,0.0,top
Q87,2N7002,SOT-23,151.79,-58.8,0.0,top
Q88,2N7002,SOT-23,151.79,-55.0,0.0,top
Q89,2N7002,SOT-23,156.09,-81.6,0.0,top
Q9,2N7002,SOT-23,69.09,-66.4,180.0,top
Q90,2N7002,SOT-23,156.09,-77.8,0.0,top
Q91,2N7002,SOT-23,156.09,-74.0,0.0,top
Q92,2N7002,SOT-23,156.09,-70.2,0.0,top
Q93,2N7002,SOT-23,156.09,-66.4,0.0,top
Q94,2N7002,SOT-23,156.09,-62.6,0.0,top
Q95,2N7002,SOT-23,156.09,-58.8,0.0,top
Q96,2N7002,SOT-23,156.09,-55.0,0.0,top
Q97,2N7002,SOT-23,169.39,-81.6,180.0,top
Q98,2N7002,SOT-23,169.39,-77.8,180.0,top
Q99,2N7002,SOT-23,169.39,-74.0,180.0,top
R1,10kΩ,R_0402,61.69,-104.5,-90.0,top
R10,10kΩ,R_0402,65.49,-101.2,90.0,top
R11,10kΩ,R_0402,69.29,-101.2,90.0,top
R12,10kΩ,R_0402,73.09,-101.2,90.0,top
R13,10kΩ,R_0402,76.89,-101.2,90.0,top
R14,10kΩ,R_0402,80.69,-101.2,90.0,top
R15,10kΩ,R_0402,84.49,-101.2,90.0,top
R156,2.2kΩ,R_0603,72.79,-29.9,0.0,top
R16,10kΩ,R_0402,88.29,-101.2,90.0,top
R17,10kΩ,R_0402,95.49,-104.5,-90.0,top
R18,10kΩ,R_0402,99.29,-104.5,-90.0,top
R19,10kΩ,R_0402,103.09,-104.5,-90.0,top
R2,10kΩ,R_0402,65.49,-104.5,-90.0,top
R20,10kΩ,R_0402,106.89,-104.5,-90.0,top
R21,10kΩ,R_0402,110.69,-104.5,-90.0,top
R22,10kΩ,R_0402,114.49,-104.5,-90.0,top
R23,10kΩ,R_0402,118.29,-104.5,-90.0,top
R24,10kΩ,R_0402,122.09,-104.5,-90.0,top
R25,10kΩ,R_0402,96.69,-104.5,-90.0,top
R26,10kΩ,R_0402,100.49,-104.5,-90.0,top
R27,10kΩ,R_0402,104.29,-104.5,-90.0,top
R28,10kΩ,R_0402,108.09,-104.5,-90.0,top
R29,10kΩ,R_0402,111.89,-104.5,-90.0,top
R3,10kΩ,R_0402,69.29,-104.5,-90.0,top
R30,10kΩ,R_0402,115.69,-104.5,-90.0,top
R31,10kΩ,R_0402,119.49,-104.5,-90.0,top
R32,10kΩ,R_0402,123.29,-104.5,-90.0,top
R33,2.2kΩ,R_0603,88.49,-29.9,180.0,top
R34,2.2kΩ,R_0603,104.79,-29.9,0.0,top
R35,2.2kΩ,R_0603,120.49,-29.9,180.0,top
R36,2.2kΩ,R_0603,136.79,-29.9,0.0,top
R37,2.2kΩ,R_0603,152.49,-29.9,180.0,top
R38,2.2kΩ,R_0603,168.79,-29.9,0.0,top
R39,2.2kΩ,R_0603,184.49,-29.9,180.0,top
R4,10kΩ,R_0402,73.09,-104.5,-90.0,top
R40,2.2kΩ,R_0603,164.6125,-111.8875,0.0,top
R41,2.2kΩ,R_0603,205.7,-79.2,180.0,top
R42,2.2kΩ,R_0603,205.7,-83.2,180.0,top
R43,2.2kΩ,R_0603,205.7,-75.2,180.0,top
R44,2.2kΩ,R_0603,205.7,-71.2,180.0,top
R45,2.2kΩ,R_0603,205.7,-67.2,180.0,top
R46,2.2kΩ,R_0603,205.7,-63.2,180.0,top
R47,2.2kΩ,R_0603,205.7,-59.2,180.0,top
R48,2.2kΩ,R_0603,205.7,-55.2,180.0,top
R5,10kΩ,R_0402,76.89,-104.5,-90.0,top
R6,10kΩ,R_0402,80.69,-104.5,-90.0,top
R7,10kΩ,R_0402,84.49,-104.5,-90.0,top
R8,10kΩ,R_0402,88.29,-104.5,-90.0,top
R9,10kΩ,R_0402,61.69,-101.2,90.0,top
